TimestampMs,SessionElapsedMs,MotorIndex,MotorName,TestPhase,CommandedPWM,Pin1,Pin2,RawAngle,EncoderCounts,DeltaCounts,TotalRotations,InstantRPM,SpeedMMs,MagnetStatus,AGC,Magnitude,LimitSwitchState,DiagnosticNote
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
82438,49748,2,Tower_C,FWD_RAMP,255,0,255,2595,15295,72,3.7341,23.44,23.32,FAULT,255,1183,OPEN,Ramping FWD PWM
82483,49793,2,Tower_C,FWD_RAMP,255,0,255,2682,15382,87,3.7554,28.32,28.17,FAULT,255,1186,OPEN,Ramping FWD PWM
82530,49840,2,Tower_C,FWD_RAMP,255,0,255,2772,15473,91,3.7776,28.36,28.22,FAULT,255,1609,OPEN,Ramping FWD PWM
82575,49885,2,Tower_C,FWD_RAMP,255,0,255,2813,15513,40,3.7874,13.02,12.95,OK,255,1897,OPEN,Ramping FWD PWM
82620,49930,2,Tower_C,FWD_RAMP,255,0,255,2834,15534,21,3.7925,6.84,6.80,OK,255,1899,OPEN,Ramping FWD PWM
82665,49975,2,Tower_C,FWD_RAMP,255,0,255,2868,15569,35,3.8010,11.39,11.33,OK,227,2131,OPEN,Ramping FWD PWM
82713,50023,2,Tower_C,FWD_RAMP,255,0,255,2874,15575,6,3.8025,1.83,1.82,OK,255,1839,OPEN,Ramping FWD PWM
82759,50069,2,Tower_C,FWD_RAMP,255,0,255,2949,15648,73,3.8203,23.25,23.13,OK,255,1903,OPEN,Ramping FWD PWM
82805,50115,2,Tower_C,FWD_RAMP,255,0,255,3078,15778,130,3.8521,41.40,41.18,OK,167,2161,OPEN,Ramping FWD PWM
82851,50161,2,Tower_C,FWD_RAMP,255,0,255,3189,15888,110,3.8789,35.03,34.85,OK,120,2084,OPEN,Ramping FWD PWM
82897,50207,2,Tower_C,FWD_RAMP,255,0,255,3260,15960,72,3.8965,22.93,22.81,OK,82,2121,OPEN,Ramping FWD PWM
82945,50255,2,Tower_C,FWD_COAST,0,0,0,3331,16032,72,3.9141,21.97,21.86,OK,70,2146,OPEN,Coasting to Stop
82990,50300,2,Tower_C,FWD_COAST,0,0,0,3341,16042,10,3.9165,3.26,3.24,OK,56,2136,OPEN,Coasting to Stop
83035,50345,2,Tower_C,FWD_COAST,0,0,0,3348,16049,7,3.9182,2.28,2.27,OK,52,2125,OPEN,Coasting to Stop
83080,50390,2,Tower_C,FWD_COAST,0,0,0,3347,16048,-1,3.9180,-0.33,-0.32,OK,50,2110,OPEN,Coasting to Stop
83125,50435,2,Tower_C,FWD_COAST,0,0,0,3342,16043,-5,3.9167,-1.63,-1.62,OK,50,2083,OPEN,Coasting to Stop
83172,50482,2,Tower_C,FWD_COAST,0,0,0,3339,16040,-3,3.9160,-0.94,-0.93,OK,52,2066,OPEN,Coasting to Stop
83217,50527,2,Tower_C,FWD_COAST,0,0,0,3333,16034,-6,3.9146,-1.95,-1.94,OK,54,2072,OPEN,Coasting to Stop
83262,50572,2,Tower_C,FWD_COAST,0,0,0,3326,16027,-7,3.9128,-2.28,-2.27,OK,56,2073,OPEN,Coasting to Stop
83307,50617,2,Tower_C,FWD_COAST,0,0,0,3318,16019,-8,3.9109,-2.60,-2.59,OK,56,2056,OPEN,Coasting to Stop
83352,50662,2,Tower_C,FWD_COAST,0,0,0,3309,16010,-9,3.9087,-2.93,-2.91,OK,58,2075,OPEN,Coasting to Stop
83399,50709,2,Tower_C,FWD_COAST,0,0,0,3298,15999,-11,3.9060,-3.43,-3.41,OK,58,2074,OPEN,Coasting to Stop
83444,50754,2,Tower_C,FWD_COAST,0,0,0,3285,15986,-13,3.9028,-4.23,-4.21,OK,58,2069,OPEN,Coasting to Stop
83489,50799,2,Tower_C,FWD_COAST,0,0,0,3273,15974,-12,3.8999,-3.91,-3.89,OK,58,2058,OPEN,Coasting to Stop
83534,50844,2,Tower_C,FWD_COAST,0,0,0,3263,15964,-10,3.8975,-3.26,-3.24,OK,60,2066,OPEN,Coasting to Stop
83579,50889,2,Tower_C,FWD_COAST,0,0,0,3250,15951,-13,3.8943,-4.23,-4.21,OK,64,2068,OPEN,Coasting to Stop
83626,50936,2,Tower_C,FWD_COAST,0,0,0,3239,15940,-11,3.8916,-3.43,-3.41,OK,70,2072,OPEN,Coasting to Stop
83671,50981,2,Tower_C,FWD_COAST,0,0,0,3223,15924,-16,3.8877,-5.21,-5.18,OK,74,2064,OPEN,Coasting to Stop
83716,51026,2,Tower_C,FWD_COAST,0,0,0,3209,15910,-14,3.8843,-4.56,-4.53,OK,80,2053,OPEN,Coasting to Stop
83761,51071,2,Tower_C,FWD_COAST,0,0,0,3192,15893,-17,3.8801,-5.53,-5.51,OK,88,2065,OPEN,Coasting to Stop
83806,51116,2,Tower_C,FWD_COAST,0,0,0,3172,15873,-20,3.8752,-6.51,-6.48,OK,98,2064,OPEN,Coasting to Stop
83853,51163,2,Tower_C,FWD_COAST,0,0,0,3151,15852,-21,3.8701,-6.55,-6.51,OK,108,2060,OPEN,Coasting to Stop
83898,51208,2,Tower_C,FWD_COAST,0,0,0,3132,15833,-19,3.8655,-6.18,-6.15,OK,120,2054,OPEN,Coasting to Stop
83943,51253,2,Tower_C,FWD_COAST,0,0,0,3109,15810,-23,3.8599,-7.49,-7.45,OK,132,2066,OPEN,Coasting to Stop
83988,51298,2,Tower_C,REV_RAMP,-60,60,0,3089,15790,-20,3.8550,-6.51,-6.48,OK,144,2067,OPEN,Ramping REV PWM
84033,51343,2,Tower_C,REV_RAMP,-60,60,0,3060,15761,-29,3.8479,-9.44,-9.39,OK,152,2058,OPEN,Ramping REV PWM
84080,51390,2,Tower_C,REV_RAMP,-60,60,0,3016,15718,-43,3.8374,-13.40,-13.33,OK,154,2059,OPEN,Ramping REV PWM
84125,51435,2,Tower_C,REV_RAMP,-60,60,0,2965,15666,-52,3.8247,-16.93,-16.84,OK,166,2066,OPEN,Ramping REV PWM
84170,51480,2,Tower_C,REV_RAMP,-60,60,0,2902,15603,-63,3.8093,-20.51,-20.40,OK,176,2045,OPEN,Ramping REV PWM
84215,51525,2,Tower_C,REV_RAMP,-60,60,0,2835,15536,-67,3.7930,-21.81,-21.70,OK,204,2057,OPEN,Ramping REV PWM
84262,51572,2,Tower_C,REV_RAMP,-60,60,0,2756,15458,-78,3.7739,-24.31,-24.18,OK,240,2058,OPEN,Ramping REV PWM
84307,51617,2,Tower_C,REV_RAMP,-60,60,0,2676,15378,-80,3.7544,-26.04,-25.91,OK,255,1883,OPEN,Ramping REV PWM
84352,51662,2,Tower_C,REV_RAMP,-60,60,0,2594,15296,-82,3.7344,-26.69,-26.55,FAULT,255,1726,OPEN,Ramping REV PWM
84397,51707,2,Tower_C,REV_RAMP,-60,60,0,2516,15217,-79,3.7151,-25.72,-25.58,FAULT,255,1644,OPEN,Ramping REV PWM
84442,51752,2,Tower_C,REV_RAMP,-60,60,0,2467,15168,-49,3.7031,-15.95,-15.87,FAULT,255,1676,OPEN,Ramping REV PWM
84489,51799,2,Tower_C,REV_RAMP,-60,60,0,2436,15138,-30,3.6958,-9.35,-9.30,OK,255,1874,OPEN,Ramping REV PWM
84534,51844,2,Tower_C,REV_RAMP,-60,60,0,2394,15096,-42,3.6855,-13.67,-13.60,OK,255,2015,OPEN,Ramping REV PWM
84579,51889,2,Tower_C,REV_RAMP,-60,60,0,2342,15044,-52,3.6729,-16.93,-16.84,OK,253,2092,OPEN,Ramping REV PWM
84624,51934,2,Tower_C,REV_RAMP,-60,60,0,2290,14992,-52,3.6602,-16.93,-16.84,OK,255,2056,OPEN,Ramping REV PWM
84669,51979,2,Tower_C,REV_RAMP,-60,60,0,2245,14946,-46,3.6489,-14.97,-14.90,OK,255,2060,OPEN,Ramping REV PWM
84716,52026,2,Tower_C,REV_RAMP,-60,60,0,2187,14889,-57,3.6350,-17.77,-17.67,OK,255,2119,OPEN,Ramping REV PWM
84761,52071,2,Tower_C,REV_RAMP,-60,60,0,2134,14835,-54,3.6218,-17.58,-17.49,OK,239,2133,OPEN,Ramping REV PWM
84806,52116,2,Tower_C,REV_RAMP,-60,60,0,2096,14797,-38,3.6125,-12.37,-12.31,OK,203,2134,OPEN,Ramping REV PWM
84851,52161,2,Tower_C,REV_RAMP,-60,60,0,2062,14763,-34,3.6042,-11.07,-11.01,OK,171,2142,OPEN,Ramping REV PWM
84898,52208,2,Tower_C,REV_RAMP,-60,60,0,2027,14728,-35,3.5957,-10.91,-10.85,OK,139,2135,OPEN,Ramping REV PWM
84943,52253,2,Tower_C,REV_RAMP,-60,60,0,1990,14692,-36,3.5869,-11.72,-11.66,OK,115,2140,OPEN,Ramping REV PWM
84988,52298,2,Tower_C,REV_RAMP,-60,60,0,1954,14655,-37,3.5779,-12.04,-11.98,OK,99,2127,OPEN,Ramping REV PWM
85033,52343,2,Tower_C,REV_RAMP,-60,60,0,1899,14600,-55,3.5645,-17.90,-17.81,OK,91,2139,OPEN,Ramping REV PWM
85094,52404,2,Tower_C,REV_RAMP,-60,60,0,1843,14544,-56,3.5508,-13.45,-13.38,OK,71,2130,OPEN,Ramping REV PWM
85141,52451,2,Tower_C,REV_RAMP,-60,60,0,1802,14504,-40,3.5410,-12.47,-12.40,OK,63,2116,OPEN,Ramping REV PWM
85186,52496,2,Tower_C,REV_RAMP,-60,60,0,1759,14461,-43,3.5305,-14.00,-13.93,OK,59,2133,OPEN,Ramping REV PWM
85231,52541,2,Tower_C,REV_RAMP,-60,60,0,1713,14414,-47,3.5190,-15.30,-15.22,OK,55,2134,OPEN,Ramping REV PWM
85276,52586,2,Tower_C,REV_RAMP,-60,60,0,1660,14361,-53,3.5061,-17.25,-17.16,OK,49,2113,OPEN,Ramping REV PWM
85321,52631,2,Tower_C,REV_RAMP,-60,60,0,1614,14316,-45,3.4951,-14.65,-14.57,OK,47,2120,OPEN,Ramping REV PWM
85368,52678,2,Tower_C,REV_RAMP,-60,60,0,1565,14267,-49,3.4832,-15.27,-15.19,OK,47,2131,OPEN,Ramping REV PWM
85413,52723,2,Tower_C,REV_RAMP,-60,60,0,1514,14216,-51,3.4707,-16.60,-16.52,OK,47,2125,OPEN,Ramping REV PWM
85458,52768,2,Tower_C,REV_RAMP,-60,60,0,1464,14166,-50,3.4585,-16.28,-16.19,OK,47,2105,OPEN,Ramping REV PWM
85503,52813,2,Tower_C,REV_RAMP,-100,100,0,1414,14116,-50,3.4463,-16.28,-16.19,OK,47,2065,OPEN,Ramping REV PWM
85548,52858,2,Tower_C,REV_RAMP,-100,100,0,1365,14067,-49,3.4343,-15.95,-15.87,OK,51,2067,OPEN,Ramping REV PWM
85595,52905,2,Tower_C,REV_RAMP,-100,100,0,1294,13996,-71,3.4170,-22.13,-22.01,OK,55,2050,OPEN,Ramping REV PWM
85640,52950,2,Tower_C,REV_RAMP,-100,100,0,1225,13927,-69,3.4001,-22.46,-22.34,OK,67,2074,OPEN,Ramping REV PWM
85685,52995,2,Tower_C,REV_RAMP,-100,100,0,1157,13859,-68,3.3835,-22.14,-22.02,OK,75,2065,OPEN,Ramping REV PWM
85730,53040,2,Tower_C,REV_RAMP,-100,100,0,1081,13783,-76,3.3650,-24.74,-24.61,OK,83,2052,OPEN,Ramping REV PWM
85777,53087,2,Tower_C,REV_RAMP,-100,100,0,992,13694,-89,3.3433,-27.74,-27.60,OK,107,2054,OPEN,Ramping REV PWM
85822,53132,2,Tower_C,REV_RAMP,-100,100,0,913,13615,-79,3.3240,-25.72,-25.58,OK,127,2045,OPEN,Ramping REV PWM
85867,53177,2,Tower_C,REV_RAMP,-100,100,0,825,13527,-88,3.3025,-28.65,-28.50,OK,153,2061,OPEN,Ramping REV PWM
85912,53222,2,Tower_C,REV_RAMP,-100,100,0,716,13418,-109,3.2759,-35.48,-35.30,OK,199,2046,OPEN,Ramping REV PWM
85957,53267,2,Tower_C,REV_RAMP,-100,100,0,621,13323,-95,3.2527,-30.92,-30.76,OK,223,2057,OPEN,Ramping REV PWM
86004,53314,2,Tower_C,REV_RAMP,-100,100,0,527,13229,-94,3.2297,-29.30,-29.15,OK,241,2056,OPEN,Ramping REV PWM
86049,53359,2,Tower_C,REV_RAMP,-100,100,0,441,13142,-87,3.2085,-28.32,-28.17,OK,255,2027,OPEN,Ramping REV PWM
86094,53404,2,Tower_C,REV_RAMP,-100,100,0,373,13075,-67,3.1921,-21.81,-21.70,OK,255,2031,OPEN,Ramping REV PWM
86139,53449,2,Tower_C,REV_RAMP,-100,100,0,305,13007,-68,3.1755,-22.14,-22.02,OK,255,2134,OPEN,Ramping REV PWM
86184,53494,2,Tower_C,REV_RAMP,-100,100,0,235,12937,-70,3.1584,-22.79,-22.67,OK,243,2144,OPEN,Ramping REV PWM
86231,53541,2,Tower_C,REV_RAMP,-100,100,0,166,12868,-69,3.1416,-21.51,-21.39,OK,223,2141,OPEN,Ramping REV PWM
86276,53586,2,Tower_C,REV_RAMP,-100,100,0,93,12795,-73,3.1238,-23.76,-23.64,OK,197,2152,OPEN,Ramping REV PWM
86321,53631,2,Tower_C,REV_RAMP,-100,100,0,18,12719,-76,3.1052,-24.74,-24.61,OK,167,2140,OPEN,Ramping REV PWM
86366,53676,2,Tower_C,REV_RAMP,-100,100,0,4049,12655,-64,3.0896,-20.83,-20.73,OK,141,2140,OPEN,Ramping REV PWM
86413,53723,2,Tower_C,REV_RAMP,-100,100,0,3986,12591,-64,3.0740,-19.95,-19.84,OK,115,2131,OPEN,Ramping REV PWM
86458,53768,2,Tower_C,REV_RAMP,-100,100,0,3917,12522,-69,3.0571,-22.46,-22.34,OK,95,2130,OPEN,Ramping REV PWM
86503,53813,2,Tower_C,REV_RAMP,-100,100,0,3856,12462,-60,3.0425,-19.53,-19.43,OK,83,2139,OPEN,Ramping REV PWM
86548,53858,2,Tower_C,REV_RAMP,-100,100,0,3793,12399,-63,3.0271,-20.51,-20.40,OK,73,2132,OPEN,Ramping REV PWM
86593,53903,2,Tower_C,REV_RAMP,-100,100,0,3722,12328,-71,3.0098,-23.11,-22.99,OK,65,2144,OPEN,Ramping REV PWM
86640,53950,2,Tower_C,REV_RAMP,-100,100,0,3652,12258,-70,2.9927,-21.82,-21.70,OK,57,2119,OPEN,Ramping REV PWM
86685,53995,2,Tower_C,REV_RAMP,-100,100,0,3577,12183,-75,2.9744,-24.41,-24.29,OK,53,2130,OPEN,Ramping REV PWM
86730,54040,2,Tower_C,REV_RAMP,-100,100,0,3507,12112,-71,2.9570,-23.11,-22.99,OK,47,2111,OPEN,Ramping REV PWM
86775,54085,2,Tower_C,REV_RAMP,-100,100,0,3443,12049,-63,2.9417,-20.51,-20.40,OK,47,2137,OPEN,Ramping REV PWM
86820,54130,2,Tower_C,REV_RAMP,-100,100,0,3372,11977,-72,2.9241,-23.44,-23.32,OK,45,2102,OPEN,Ramping REV PWM
86867,54177,2,Tower_C,REV_RAMP,-100,100,0,3294,11899,-78,2.9050,-24.31,-24.18,OK,45,2073,OPEN,Ramping REV PWM
86912,54222,2,Tower_C,REV_RAMP,-100,100,0,3228,11833,-66,2.8889,-21.48,-21.37,OK,47,2063,OPEN,Ramping REV PWM
86957,54267,2,Tower_C,REV_RAMP,-100,100,0,3146,11752,-81,2.8691,-26.37,-26.23,OK,51,2066,OPEN,Ramping REV PWM
87002,54312,2,Tower_C,REV_RAMP,-100,100,0,3074,11679,-73,2.8513,-23.76,-23.64,OK,61,2057,OPEN,Ramping REV PWM
87049,54359,2,Tower_C,REV_RAMP,-140,140,0,3000,11606,-73,2.8335,-22.75,-22.63,OK,63,2075,OPEN,Ramping REV PWM
87094,54404,2,Tower_C,REV_RAMP,-140,140,0,2921,11526,-80,2.8140,-26.04,-25.91,OK,69,2060,OPEN,Ramping REV PWM
87139,54449,2,Tower_C,REV_RAMP,-140,140,0,2837,11443,-83,2.7937,-27.02,-26.88,OK,79,2064,OPEN,Ramping REV PWM
87184,54494,2,Tower_C,REV_RAMP,-140,140,0,2745,11351,-92,2.7712,-29.95,-29.79,OK,83,2072,OPEN,Ramping REV PWM
87229,54539,2,Tower_C,REV_RAMP,-140,140,0,2643,11249,-102,2.7463,-33.20,-33.03,OK,87,2053,OPEN,Ramping REV PWM
87276,54586,2,Tower_C,REV_RAMP,-140,140,0,2535,11141,-108,2.7200,-33.66,-33.49,OK,95,2050,OPEN,Ramping REV PWM
87321,54631,2,Tower_C,REV_RAMP,-140,140,0,2429,11035,-106,2.6941,-34.51,-34.33,OK,101,2071,OPEN,Ramping REV PWM
87366,54676,2,Tower_C,REV_RAMP,-140,140,0,2336,10941,-94,2.6711,-30.60,-30.44,OK,101,2096,OPEN,Ramping REV PWM
87411,54721,2,Tower_C,REV_RAMP,-140,140,0,2237,10843,-98,2.6472,-31.90,-31.74,OK,99,2119,OPEN,Ramping REV PWM
87458,54768,2,Tower_C,REV_RAMP,-140,140,0,2145,10751,-92,2.6248,-28.67,-28.53,OK,97,2137,OPEN,Ramping REV PWM
87503,54813,2,Tower_C,REV_RAMP,-140,140,0,2055,10661,-90,2.6028,-29.30,-29.15,OK,89,2133,OPEN,Ramping REV PWM
87548,54858,2,Tower_C,REV_RAMP,-140,140,0,1973,10579,-82,2.5828,-26.69,-26.55,OK,85,2131,OPEN,Ramping REV PWM
87593,54903,2,Tower_C,REV_RAMP,-140,140,0,1888,10494,-85,2.5620,-27.67,-27.53,OK,81,2139,OPEN,Ramping REV PWM
87638,54948,2,Tower_C,REV_RAMP,-140,140,0,1800,10405,-89,2.5403,-28.97,-28.82,OK,77,2141,OPEN,Ramping REV PWM
87685,54995,2,Tower_C,REV_RAMP,-140,140,0,1705,10311,-94,2.5173,-29.30,-29.15,OK,75,2120,OPEN,Ramping REV PWM
87730,55040,2,Tower_C,REV_RAMP,-140,140,0,1611,10216,-95,2.4941,-30.92,-30.76,OK,71,2128,OPEN,Ramping REV PWM
87775,55085,2,Tower_C,REV_RAMP,-140,140,0,1511,10117,-99,2.4700,-32.23,-32.06,OK,61,2117,OPEN,Ramping REV PWM
87820,55130,2,Tower_C,REV_RAMP,-140,140,0,1408,10014,-103,2.4448,-33.53,-33.36,OK,61,2125,OPEN,Ramping REV PWM
87865,55175,2,Tower_C,REV_RAMP,-140,140,0,1313,9919,-95,2.4216,-30.92,-30.76,OK,61,2096,OPEN,Ramping REV PWM
87912,55222,2,Tower_C,REV_RAMP,-140,140,0,1206,9811,-108,2.3953,-33.66,-33.49,OK,61,2067,OPEN,Ramping REV PWM
87957,55267,2,Tower_C,REV_RAMP,-140,140,0,1114,9720,-91,2.3730,-29.62,-29.47,OK,65,2057,OPEN,Ramping REV PWM
88002,55312,2,Tower_C,REV_RAMP,-140,140,0,1014,9619,-101,2.3484,-32.88,-32.71,OK,73,2058,OPEN,Ramping REV PWM
88047,55357,2,Tower_C,REV_RAMP,-140,140,0,921,9527,-92,2.3259,-29.95,-29.79,OK,77,2049,OPEN,Ramping REV PWM
88094,55404,2,Tower_C,REV_RAMP,-140,140,0,817,9423,-104,2.3005,-32.41,-32.25,OK,83,2066,OPEN,Ramping REV PWM
88139,55449,2,Tower_C,REV_RAMP,-140,140,0,723,9329,-94,2.2776,-30.60,-30.44,OK,93,2067,OPEN,Ramping REV PWM
88184,55494,2,Tower_C,REV_RAMP,-140,140,0,615,9221,-108,2.2512,-35.16,-34.97,OK,101,2069,OPEN,Ramping REV PWM
88229,55539,2,Tower_C,REV_RAMP,-140,140,0,503,9109,-112,2.2239,-36.46,-36.27,OK,105,2050,OPEN,Ramping REV PWM
88274,55584,2,Tower_C,REV_RAMP,-140,140,0,409,9015,-94,2.2009,-30.60,-30.44,OK,107,2068,OPEN,Ramping REV PWM
88321,55631,2,Tower_C,REV_RAMP,-140,140,0,303,8909,-106,2.1750,-33.04,-32.87,OK,107,2097,OPEN,Ramping REV PWM
88366,55676,2,Tower_C,REV_RAMP,-140,140,0,212,8818,-91,2.1528,-29.62,-29.47,OK,105,2127,OPEN,Ramping REV PWM
88411,55721,2,Tower_C,REV_RAMP,-140,140,0,124,8730,-88,2.1313,-28.65,-28.50,OK,99,2130,OPEN,Ramping REV PWM
88456,55766,2,Tower_C,REV_RAMP,-140,140,0,40,8645,-85,2.1106,-27.67,-27.53,OK,91,2124,OPEN,Ramping REV PWM
88501,55811,2,Tower_C,REV_RAMP,-140,140,0,4054,8564,-81,2.0908,-26.37,-26.23,OK,87,2135,OPEN,Ramping REV PWM
88548,55858,2,Tower_C,REV_RAMP,-140,140,0,3963,8473,-91,2.0686,-28.36,-28.22,OK,83,2132,OPEN,Ramping REV PWM
88593,55903,2,Tower_C,REV_RAMP,-180,180,0,3879,8389,-84,2.0481,-27.34,-27.20,OK,81,2138,OPEN,Ramping REV PWM
88638,55948,2,Tower_C,REV_RAMP,-180,180,0,3769,8279,-110,2.0212,-35.81,-35.62,OK,77,2131,OPEN,Ramping REV PWM
88683,55993,2,Tower_C,REV_RAMP,-180,180,0,3666,8176,-103,1.9961,-33.53,-33.36,OK,75,2133,OPEN,Ramping REV PWM
88728,56038,2,Tower_C,REV_RAMP,-180,180,0,3548,8058,-118,1.9673,-38.41,-38.21,OK,71,2124,OPEN,Ramping REV PWM
88775,56085,2,Tower_C,REV_RAMP,-180,180,0,3429,7939,-119,1.9382,-37.09,-36.90,OK,67,2118,OPEN,Ramping REV PWM
88820,56130,2,Tower_C,REV_RAMP,-180,180,0,3308,7818,-121,1.9087,-39.39,-39.18,OK,65,2125,OPEN,Ramping REV PWM
88865,56175,2,Tower_C,REV_RAMP,-180,180,0,3197,7707,-111,1.8816,-36.13,-35.95,OK,63,2115,OPEN,Ramping REV PWM
88910,56220,2,Tower_C,REV_RAMP,-180,180,0,3081,7591,-116,1.8533,-37.76,-37.57,OK,63,2078,OPEN,Ramping REV PWM
88957,56267,2,Tower_C,REV_RAMP,-180,180,0,2966,7476,-115,1.8252,-35.84,-35.66,OK,67,2062,OPEN,Ramping REV PWM
89002,56312,2,Tower_C,REV_RAMP,-180,180,0,2842,7352,-124,1.7949,-40.36,-40.16,OK,75,2053,OPEN,Ramping REV PWM
89047,56357,2,Tower_C,REV_RAMP,-180,180,0,2716,7226,-126,1.7642,-41.02,-40.80,OK,83,2060,OPEN,Ramping REV PWM
89092,56402,2,Tower_C,REV_RAMP,-180,180,0,2589,7099,-127,1.7332,-41.34,-41.13,OK,89,2079,OPEN,Ramping REV PWM
89137,56447,2,Tower_C,REV_RAMP,-180,180,0,2452,6962,-137,1.6997,-44.60,-44.37,OK,93,2075,OPEN,Ramping REV PWM
89184,56494,2,Tower_C,REV_RAMP,-180,180,0,2331,6841,-121,1.6702,-37.71,-37.52,OK,93,2087,OPEN,Ramping REV PWM
89229,56539,2,Tower_C,REV_RAMP,-180,180,0,2209,6719,-122,1.6404,-39.71,-39.51,OK,93,2144,OPEN,Ramping REV PWM
89274,56584,2,Tower_C,REV_RAMP,-180,180,0,2101,6611,-108,1.6140,-35.16,-34.97,OK,89,2139,OPEN,Ramping REV PWM
89319,56629,2,Tower_C,REV_RAMP,-180,180,0,1995,6505,-106,1.5881,-34.51,-34.33,OK,83,2131,OPEN,Ramping REV PWM
89364,56674,2,Tower_C,REV_RAMP,-180,180,0,1881,6391,-114,1.5603,-37.11,-36.92,OK,79,2113,OPEN,Ramping REV PWM
89411,56721,2,Tower_C,REV_RAMP,-180,180,0,1774,6284,-107,1.5342,-33.35,-33.18,OK,77,2141,OPEN,Ramping REV PWM
89456,56766,2,Tower_C,REV_RAMP,-180,180,0,1648,6158,-126,1.5034,-41.02,-40.80,OK,73,2118,OPEN,Ramping REV PWM
89501,56811,2,Tower_C,REV_RAMP,-180,180,0,1528,6039,-119,1.4744,-38.74,-38.54,OK,71,2119,OPEN,Ramping REV PWM
89546,56856,2,Tower_C,REV_RAMP,-180,180,0,1399,5909,-130,1.4426,-42.32,-42.10,OK,69,2142,OPEN,Ramping REV PWM
89604,56914,2,Tower_C,REV_RAMP,-180,180,0,1238,5749,-160,1.4036,-40.41,-40.20,OK,67,2135,OPEN,Ramping REV PWM
89650,56960,2,Tower_C,REV_RAMP,-180,180,0,1120,5631,-118,1.3748,-37.58,-37.38,OK,67,2102,OPEN,Ramping REV PWM
89695,57005,2,Tower_C,REV_RAMP,-180,180,0,999,5508,-123,1.3447,-40.04,-39.83,OK,69,2064,OPEN,Ramping REV PWM
89740,57050,2,Tower_C,REV_RAMP,-180,180,0,886,5396,-112,1.3174,-36.46,-36.27,OK,77,2063,OPEN,Ramping REV PWM
89785,57095,2,Tower_C,REV_RAMP,-180,180,0,754,5265,-131,1.2854,-42.64,-42.42,OK,89,2069,OPEN,Ramping REV PWM
89833,57143,2,Tower_C,REV_RAMP,-180,180,0,618,5128,-137,1.2520,-41.81,-41.59,OK,99,2047,OPEN,Ramping REV PWM
89878,57188,2,Tower_C,REV_RAMP,-180,180,0,481,4991,-137,1.2185,-44.60,-44.37,OK,105,2059,OPEN,Ramping REV PWM
89923,57233,2,Tower_C,REV_RAMP,-180,180,0,354,4865,-126,1.1877,-41.02,-40.80,OK,107,2082,OPEN,Ramping REV PWM
89968,57278,2,Tower_C,REV_RAMP,-180,180,0,222,4732,-133,1.1553,-43.29,-43.07,OK,107,2105,OPEN,Ramping REV PWM
90013,57323,2,Tower_C,REV_RAMP,-180,180,0,100,4610,-122,1.1255,-39.71,-39.51,OK,103,2142,OPEN,Ramping REV PWM
90060,57370,2,Tower_C,REV_RAMP,-180,180,0,4083,4497,-113,1.0979,-35.22,-35.04,OK,95,2116,OPEN,Ramping REV PWM
90105,57415,2,Tower_C,REV_RAMP,-220,220,0,3971,4385,-112,1.0706,-36.46,-36.27,OK,89,2125,OPEN,Ramping REV PWM
90150,57460,2,Tower_C,REV_RAMP,-220,220,0,3856,4270,-115,1.0425,-37.43,-37.24,OK,83,2120,OPEN,Ramping REV PWM
90195,57505,2,Tower_C,REV_RAMP,-220,220,0,3727,4141,-129,1.0110,-41.99,-41.78,OK,75,2123,OPEN,Ramping REV PWM
90242,57552,2,Tower_C,REV_RAMP,-220,220,0,3579,3993,-148,0.9749,-46.13,-45.89,OK,71,2137,OPEN,Ramping REV PWM
90405,57715,2,Tower_C,REV_RAMP,-220,220,0,3091,3505,-488,0.8557,-43.86,-43.63,OK,63,2110,OPEN,Ramping REV PWM
90450,57760,2,Tower_C,REV_RAMP,-220,220,0,2957,3371,-134,0.8230,-43.62,-43.39,OK,65,2056,OPEN,Ramping REV PWM
90495,57805,2,Tower_C,REV_RAMP,-220,220,0,2825,3240,-131,0.7910,-42.64,-42.42,OK,73,2050,OPEN,Ramping REV PWM
90540,57850,2,Tower_C,REV_RAMP,-220,220,0,2670,3085,-155,0.7532,-50.46,-50.20,OK,81,2051,OPEN,Ramping REV PWM
90587,57897,2,Tower_C,REV_RAMP,-220,220,0,2515,2930,-155,0.7153,-48.31,-48.06,OK,87,2068,OPEN,Ramping REV PWM
90632,57942,2,Tower_C,REV_RAMP,-220,220,0,2368,2782,-148,0.6792,-48.18,-47.93,OK,87,2062,OPEN,Ramping REV PWM
90677,57987,2,Tower_C,REV_RAMP,-220,220,0,2224,2639,-143,0.6443,-46.55,-46.31,OK,87,2094,OPEN,Ramping REV PWM
90722,58032,2,Tower_C,REV_RAMP,-220,220,0,2093,2507,-132,0.6121,-42.97,-42.75,OK,85,2124,OPEN,Ramping REV PWM
90877,58187,2,Tower_C,REV_RAMP,-220,220,0,1639,2054,-453,0.5015,-42.81,-42.59,OK,73,2120,OPEN,Ramping REV PWM
90922,58232,2,Tower_C,REV_RAMP,-220,220,0,1492,1907,-147,0.4656,-47.85,-47.60,OK,71,2135,OPEN,Ramping REV PWM
